sample_idx,text,speaker,gender,age,expert_accuracy,expert_fluency,expert_completeness,expert_prosodic,azure_accuracy,azure_fluency,azure_completeness,azure_prosodic,diff_accuracy,diff_fluency,diff_completeness,diff_prosodic,assessment_time,recognized_text
142,TOM CAN DRAW THE TIGER,0096,m,6,7,8,10.0,7,9.6,9.5,10.0,9.5,2.5999999999999996,1.5,0.0,2.5,3.5484659671783447,Tom can draw the tiger.
143,THREE THREE THERE NINE,0096,m,6,6,8,10.0,7,8.6,10.0,10.0,10.0,2.5999999999999996,2.0,0.0,3.0,2.7852487564086914,33 there 9.
144,FOUR EIGHT THE FIVE,0096,m,6,7,8,10.0,8,9.1,10.0,10.0,10.0,2.0999999999999996,2.0,0.0,2.0,2.9120161533355713,48 the five.
145,SEX NINE SEVEN ONE,0096,m,6,8,8,10.0,8,9.0,10.0,10.0,10.0,1.0,2.0,0.0,2.0,2.8887858390808105,SEX971.
146,EIGHT THREE THREE FIVE,0096,m,6,5,8,10.0,7,8.9,9.8,10.0,9.8,3.9000000000000004,1.8000000000000007,0.0,2.8000000000000007,2.904780149459839,8335.
147,THREE TWO FIVE ONE,0096,m,6,7,8,10.0,7,9.3,10.0,10.0,10.0,2.3000000000000007,2.0,0.0,3.0,2.8137969970703125,3251.
148,EIGHT THE SEVEN NINE,0096,m,6,8,8,10.0,8,9.200000000000001,9.9,10.0,9.9,1.200000000000001,1.9000000000000004,0.0,1.9000000000000004,2.903184652328491,8 the 79.
149,TWO FIVE FOUR THE,0096,m,6,7,7,10.0,7,8.9,10.0,10.0,10.0,1.9000000000000004,3.0,0.0,3.0,3.016728162765503,254 the.
150,ONE EIGHT EIGHT FOUR,0096,m,6,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,2.9177846908569336,1884.
151,LEE LILLY GIVES UP BASEBALL,0096,m,6,8,5,10.0,6,9.0,6.6000000000000005,10.0,6.6000000000000005,1.0,1.6000000000000005,0.0,0.6000000000000005,3.4577503204345703,Lee Lilly gives up up baseball.
152,ANDY LIKES HANDBALL,0096,m,6,7,7,10.0,7,9.1,9.9,10.0,9.9,2.0999999999999996,2.9000000000000004,0.0,2.9000000000000004,2.863631010055542,Andy likes handball.
153,SANDY GIVES UP BOXING,0096,m,6,8,8,10.0,7,9.5,10.0,10.0,10.0,1.5,2.0,0.0,3.0,2.969655752182007,Sandy gives up boxing.
154,BETTER BY PETER LIKES LAMB,0096,m,6,7,7,10.0,7,4.9,5.300000000000001,4.0,5.300000000000001,2.0999999999999996,1.6999999999999993,6.0,1.6999999999999993,6.588146686553955,"Better, better. Peter likes lamb."
155,BY TOM'S EAR,0096,m,6,7,8,10.0,7,8.8,7.1,10.0,7.1,1.8000000000000007,0.9000000000000004,0.0,0.09999999999999964,4.047204494476318,By Tom's ear.
156,I LIKE MY OLD CAP,0096,m,6,7,8,10.0,8,9.5,9.9,10.0,9.9,2.5,1.9000000000000004,0.0,1.9000000000000004,2.9699995517730713,I like my old cap.
157,HE WANTS TO BE A CLEANER,0096,m,6,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,3.204901933670044,He wants to be a cleaner.
158,YES A LAKE,0096,m,6,9,8,10.0,8,9.7,9.9,10.0,9.9,0.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,2.928805112838745,"Yes, a lake."
159,WHO IS THERE,0096,m,6,8,9,10.0,8,8.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,2.0,2.7625324726104736,Who is there?
160,IT'S ANN'S PLUM,0111,m,6,8,7,10.0,7,7.199999999999999,8.4,6.7,8.4,0.8000000000000007,1.4000000000000004,3.3,1.4000000000000004,2.828782558441162,It's Ann's plum.
161,ANN IS FROM GERMANY,0111,m,6,9,8,10.0,8,9.1,9.200000000000001,10.0,9.200000000000001,0.09999999999999964,1.200000000000001,0.0,1.200000000000001,3.574721574783325,Ann is from Germany.
162,ONE SIX FOUR FIVE,0111,m,6,9,8,10.0,8,9.5,9.9,10.0,9.9,0.5,1.9000000000000004,0.0,1.9000000000000004,3.610470771789551,1645.
163,ONE SEVEN,0111,m,6,10,10,10.0,9,9.200000000000001,10.0,10.0,10.0,0.7999999999999989,0.0,0.0,1.0,2.730618953704834,1/7.
164,FOUR SIX EIGHT FIVE,0111,m,6,9,8,10.0,9,9.200000000000001,8.6,10.0,8.6,0.20000000000000107,0.5999999999999996,0.0,0.40000000000000036,2.9473726749420166,4685.
165,DRESSES JIM SCIENTIST,0111,m,6,6,8,10.0,8,8.2,9.9,10.0,9.9,2.1999999999999993,1.9000000000000004,0.0,1.9000000000000004,2.979595899581909,"Dresses, Jim. Scientist."
166,NUT RAINCOAT FLU,0111,m,6,7,8,10.0,7,4.8,9.399999999999999,3.3000000000000003,9.399999999999999,2.2,1.3999999999999986,6.699999999999999,2.3999999999999986,3.0109686851501465,Nut raincoat flu.
167,BILLY IS GOOD AT RACING,0111,m,6,8,8,10.0,7,7.800000000000001,9.3,8.0,9.3,0.1999999999999993,1.3000000000000007,2.0,2.3000000000000007,4.065364122390747,Billy is good at racing.
168,MANDY IS GOOD AT GOLF,0111,m,6,8,8,10.0,8,8.5,9.7,8.0,9.7,0.5,1.6999999999999993,2.0,1.6999999999999993,3.083857536315918,Mandy is good at golf.
169,JIM WANTS HAVE SOME PORK,0111,m,6,8,8,10.0,7,9.200000000000001,9.5,10.0,9.5,1.200000000000001,1.5,0.0,2.5,3.208394765853882,Jim wants have some pork.
170,MIKE LIKES THE OLD DRESS,0111,m,6,8,7,10.0,8,9.5,9.6,10.0,9.6,1.5,2.5999999999999996,0.0,1.5999999999999996,2.9048445224761963,Mike likes the old dress.
171,MARK HAS A BEAUTIFUL SOCKS,0111,m,6,8,8,10.0,8,9.5,9.9,10.0,9.9,1.5,1.9000000000000004,0.0,1.9000000000000004,3.29805326461792,Mark has a beautiful socks.
172,JIM WAS WALKING TO BATHROOM,0111,m,6,9,7,10.0,7,8.8,8.299999999999999,10.0,8.299999999999999,0.1999999999999993,1.299999999999999,0.0,1.299999999999999,3.952991008758545,Jim was walking to bathroom.
173,SO ANDY WENT ON TO RESTROOM,0111,m,6,7,6,10.0,6,9.200000000000001,9.399999999999999,10.0,9.399999999999999,2.200000000000001,3.3999999999999986,0.0,3.3999999999999986,3.2980003356933594,So Andy went on to restroom.
174,JIM LIKES THE CORN,0111,m,6,7,7,10.0,7,8.4,9.5,10.0,9.5,1.4000000000000004,2.5,0.0,2.5,3.103494167327881,Jim likes the corn.
175,DORA LOVES PEA,0111,m,6,7,8,10.0,8,7.6,9.399999999999999,6.7,9.399999999999999,0.5999999999999996,1.3999999999999986,3.3,1.3999999999999986,2.734492301940918,Dora loves pea.
176,ALICE WANTS TO BE A POLICE,0111,m,6,8,7,10.0,7,9.6,7.6,10.0,7.6,1.5999999999999996,0.5999999999999996,0.0,0.5999999999999996,3.0503227710723877,Alice wants to be a police.
177,ANDY SAYS TODAY IS FRIDAY,0111,m,6,7,7,10.0,7,7.4,9.9,6.0,9.9,0.40000000000000036,2.9000000000000004,4.0,2.9000000000000004,4.1663899421691895,Andy says today is Friday.
178,AND HERE ARE THE DUCKS,0111,m,6,9,8,10.0,8,9.6,9.8,10.0,9.8,0.5999999999999996,1.8000000000000007,0.0,1.8000000000000007,2.8906662464141846,And here are the ducks.
179,AND ONE OF FISH PLEASE,0111,m,6,7,8,10.0,7,8.299999999999999,9.9,10.0,9.9,1.299999999999999,1.9000000000000004,0.0,2.9000000000000004,4.222500562667847,"And one of fish, please."
180,IT'S NOT FISH,0112,f,6,9,9,10.0,9,9.5,10.0,10.0,10.0,0.5,1.0,0.0,1.0,2.671508312225342,It's not fish.
181,LAYLA CAN DRAW THE DONKEY,0112,f,6,4,8,10.0,8,4.8,8.5,4.0,8.5,0.7999999999999998,0.5,6.0,0.5,2.8795506954193115,Can draw the donkey.
182,LISA LOVES AUSTRALIAN,0112,f,6,5,8,10.0,6,3.8,7.4,3.3000000000000003,7.4,1.2000000000000002,0.5999999999999996,6.699999999999999,1.4000000000000004,5.010268211364746,Lisa loves Australian.
183,SEVEN NINE FOUR SIX,0112,f,6,9,9,10.0,8,9.5,10.0,10.0,10.0,0.5,1.0,0.0,2.0,3.073202610015869,7946.
184,THREE SEVEN ONE EIGHT,0112,f,6,9,9,10.0,8,9.0,10.0,10.0,10.0,0.0,1.0,0.0,2.0,4.914333343505859,3718.
185,TURKEYS HOLIDAY JAZZ,0112,f,6,8,8,10.0,7,8.7,10.0,10.0,10.0,0.6999999999999993,2.0,0.0,3.0,2.9167823791503906,Turkeys. Holiday. Jazz.
186,DOES JOHN LIKE THE BISCUIT,0112,f,6,8,8,10.0,8,8.4,10.0,10.0,10.0,0.40000000000000036,2.0,0.0,2.0,3.2172062397003174,Does John like the biscuit?
187,BY BOB'S SHOULDER,0112,f,6,9,9,10.0,8,9.3,10.0,10.0,10.0,0.3000000000000007,1.0,0.0,2.0,2.7188374996185303,By Bob's shoulder.
188,JAYME LIKES THE OLD GLOVES,0112,f,6,7,8,10.0,7,7.0,7.1,8.0,7.1,0.0,0.9000000000000004,2.0,0.09999999999999964,2.840691566467285,Jayme Jayme likes the old gloves.
189,ANN LIKES YOUR RED SHIRT,0112,f,6,7,7,10.0,7,9.200000000000001,10.0,10.0,10.0,2.200000000000001,3.0,0.0,3.0,3.2235231399536133,Ann likes your red shirt.
190,LOOK AT TOM'S JEANS,0112,f,6,7,8,10.0,7,6.3,5.8,7.5,5.8,0.7000000000000002,2.2,2.5,1.2000000000000002,2.9425086975097656,Look at Tom's jeans.
191,LISA LIKES YOUR BLUE CLOTH,0112,f,6,6,7,10.0,7,8.9,8.7,10.0,8.7,2.9000000000000004,1.6999999999999993,0.0,1.6999999999999993,6.539566278457642,Lisa likes your blue cloth.
192,SO ALICE WENT INTO THE LIVING ROOM,0112,f,6,6,8,10.0,7,7.199999999999999,6.1,7.1,6.1,1.1999999999999993,1.9000000000000004,2.9000000000000004,0.9000000000000004,5.028825998306274,So Alice went into the living room.
193,ANDY LOVES PEA,0112,f,6,7,8,10.0,7,9.399999999999999,9.8,10.0,9.8,2.3999999999999986,1.8000000000000007,0.0,2.8000000000000007,2.8358564376831055,Andy loves pea.
194,I WANT TO BE A NURSE,0112,f,6,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,3.046466588973999,I want to be a nurse.
195,BOB SAYS TODAY IS TUESDAY,0112,f,6,7,8,10.0,8,8.8,7.3,10.0,7.3,1.8000000000000007,0.7000000000000002,0.0,0.7000000000000002,4.437391996383667,Bob Bob says today is Tuesday.
196,MANDY LIVED IN CANBERRA,0112,f,6,7,8,10.0,8,7.0,9.9,7.5,9.9,0.0,1.9000000000000004,2.5,1.9000000000000004,4.587247371673584,Mandy lived in Canberra.
197,THE DUCKS WANT SOME BREAD,0112,f,6,7,8,10.0,8,6.3,7.9,6.0,7.9,0.7000000000000002,0.09999999999999964,4.0,0.09999999999999964,2.682197093963623,The ducks want some bread.
198,SHE WAS VERY PRETTY,0112,f,6,9,8,10.0,8,8.9,10.0,10.0,10.0,0.09999999999999964,2.0,0.0,2.0,3.045456886291504,She was very pretty.
199,WHERE IS YOUR BOAT,0112,f,6,8,9,10.0,8,9.0,10.0,10.0,10.0,1.0,1.0,0.0,2.0,2.768082618713379,Where is your boat?
200,BOB LIKES BLUE,0113,m,6,8,7,10.0,7,9.5,9.399999999999999,10.0,9.399999999999999,1.5,2.3999999999999986,0.0,2.3999999999999986,2.836972713470459,Bob likes blue.
201,LYNDA LIKES THE PURPLE ONE,0113,m,6,8,8,10.0,8,8.100000000000001,7.1,8.0,7.1,0.10000000000000142,0.9000000000000004,2.0,0.9000000000000004,2.906782865524292,Lynda likes the purple one.
202,LISA CAN DRAW THE ZEBRA,0113,m,6,8,8,10.0,7,8.8,9.8,10.0,9.8,0.8000000000000007,1.8000000000000007,0.0,2.8000000000000007,3.0600686073303223,Lisa can draw the zebra.
203,TOM LIVES IN FRANCE,0113,m,6,8,8,10.0,7,8.5,9.9,10.0,9.9,0.5,1.9000000000000004,0.0,2.9000000000000004,2.9410078525543213,Tom lives in France.
204,ANDY IS FROM LAOS,0113,m,6,8,8,10.0,7,7.3,9.9,7.5,9.9,0.7000000000000002,1.9000000000000004,2.5,2.9000000000000004,4.0813658237457275,Andy is from Laos.
205,JOHN LOVES AMERICA,0113,m,6,8,8,10.0,7,8.9,8.6,10.0,8.6,0.9000000000000004,0.5999999999999996,0.0,1.5999999999999996,3.12044358253479,John loves America.
206,NINE TWO ONE ONE,0113,m,6,9,9,10.0,8,9.3,10.0,10.0,10.0,0.3000000000000007,1.0,0.0,2.0,3.205810546875,9211.
207,SIX SEVEN NINE SEVEN,0113,m,6,9,9,10.0,8,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,2.0,3.2779805660247803,6797.
208,TWO THREE ZERO ZERO,0113,m,6,7,8,10.0,8,6.0,7.9,5.0,7.9,1.0,0.09999999999999964,5.0,0.09999999999999964,2.865668535232544,2320.
209,MANDY GIVES UP ROWING,0113,m,6,8,7,10.0,7,7.6,9.3,7.5,9.3,0.40000000000000036,2.3000000000000007,2.5,2.3000000000000007,3.547072172164917,Mandy gives up rowing.
210,TEDDY LIKES GOLF,0113,m,6,9,8,10.0,8,8.0,10.0,6.7,10.0,1.0,2.0,3.3,2.0,2.658115863800049,Teddy likes golf.
211,KATE LIKES FISH,0113,m,6,8,7,10.0,8,7.800000000000001,8.6,6.7,8.6,0.1999999999999993,1.5999999999999996,3.3,0.5999999999999996,3.1478726863861084,Kate likes fish.
212,LET'S DRAW ANN'S ARM,0113,m,6,7,7,10.0,7,5.0,8.2,2.5,8.2,2.0,1.1999999999999993,7.5,1.1999999999999993,3.4620113372802734,Let's draw Ann's arm.
213,TOM NEEDS NEW SHORTS,0113,m,6,8,7,10.0,7,5.4,6.800000000000001,5.0,6.800000000000001,2.5999999999999996,0.1999999999999993,5.0,0.1999999999999993,3.2981390953063965,Tom needs new shorts.
214,TINA CAN SEE THE CAFE,0113,m,6,8,8,10.0,8,9.0,9.6,10.0,9.6,1.0,1.5999999999999996,0.0,1.5999999999999996,3.040186643600464,Tina can see the cafe.
215,ANN WAS WALKING TO MUSIC ROOM,0113,m,6,8,7,10.0,7,8.0,7.7,10.0,7.7,0.0,0.7000000000000002,0.0,0.7000000000000002,4.886701822280884,Ann was walking to music room.
216,MARY IS NOT A DRIVER,0113,m,6,9,8,10.0,7,8.5,9.9,8.0,9.9,0.5,1.9000000000000004,2.0,2.9000000000000004,3.2235822677612305,Mary is not a driver.
217,AND I'M A CAT,0113,m,6,9,8,10.0,8,9.0,9.9,10.0,9.9,0.0,1.9000000000000004,0.0,1.9000000000000004,2.7331066131591797,And I'm a cat.
218,AND THE BUS TO DRIVE,0113,m,6,9,8,10.0,7,7.5,9.9,8.0,9.9,1.5,1.9000000000000004,2.0,2.9000000000000004,3.986429452896118,And the bus to drive.
219,WHO WANTS SOME,0113,m,6,9,8,10.0,8,9.0,9.9,10.0,9.9,0.0,1.9000000000000004,0.0,1.9000000000000004,3.1703035831451416,Who wants some?
220,MIKE HAS GOT THE LONGAN,0114,m,6,9,9,10.0,9,9.200000000000001,9.9,10.0,9.9,0.20000000000000107,0.9000000000000004,0.0,0.9000000000000004,2.938732147216797,Mike has got the longan.
221,TWO SIX ZERO THREE,0114,m,6,9,9,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,3.031212568283081,2603.
222,EIGHT SEVEN SIX SIX,0114,m,6,10,10,10.0,10,9.9,10.0,10.0,10.0,0.09999999999999964,0.0,0.0,0.0,2.720950126647949,8766.
223,SIX ZERO FOUR SIX,0114,m,6,10,7,10.0,8,9.200000000000001,5.4,10.0,5.4,0.7999999999999989,1.5999999999999996,0.0,2.5999999999999996,3.4913196563720703,6046.
224,THREE FOUR THREE NINE,0114,m,6,9,10,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,0.0,0.0,1.0,2.5643978118896484,3439.
225,JULY PURPLE NOVEMBER,0114,m,6,9,10,10.0,9,9.200000000000001,10.0,10.0,10.0,0.20000000000000107,0.0,0.0,1.0,2.781374931335449,July. Purple November.
226,JEANS SIZE MUSHROOM,0114,m,6,8,9,10.0,8,7.7,10.0,6.7,10.0,0.2999999999999998,1.0,3.3,2.0,2.7817277908325195,Jeans size mushroom.
227,PICTURE OFFICE HOMEWORK,0114,m,6,9,9,10.0,8,8.6,9.6,10.0,9.6,0.40000000000000036,0.5999999999999996,0.0,1.5999999999999996,3.2020153999328613,Picture office homework.
228,SHE IS GOOD AT TENNIS,0114,m,6,9,9,10.0,9,9.3,9.8,10.0,9.8,0.3000000000000007,0.8000000000000007,0.0,0.8000000000000007,2.806561231613159,She is good at tennis.
229,SANDY HAS A BEAUTIFUL CLOTH,0114,m,6,8,8,10.0,8,8.9,10.0,10.0,10.0,0.9000000000000004,2.0,0.0,2.0,2.955505847930908,Sandy has a beautiful cloth.
230,MANDY GOT THE TIE,0114,m,6,7,8,10.0,7,9.0,6.3,10.0,6.3,2.0,1.7000000000000002,0.0,0.7000000000000002,3.0573675632476807,Mandy got the tie.
231,PETER GOT THE JACKET,0114,m,6,9,9,10.0,9,9.5,9.9,10.0,9.9,0.5,0.9000000000000004,0.0,0.9000000000000004,2.9158408641815186,Peter got the jacket.
232,LOOK AT THIS BIG JEEP,0114,m,6,8,8,10.0,7,7.9,7.6,8.0,7.6,0.09999999999999964,0.40000000000000036,2.0,0.5999999999999996,2.7692315578460693,Look at this big Jeep.
233,ALICE CAN SEE THE THEM PARK,0114,m,6,8,8,10.0,8,8.8,8.9,10.0,8.9,0.8000000000000007,0.9000000000000004,0.0,0.9000000000000004,3.0868353843688965,Alice can see the them park.
234,DORA LOVES YAM,0114,m,6,7,8,10.0,8,7.5,9.9,10.0,9.9,0.5,1.9000000000000004,0.0,1.9000000000000004,2.7680695056915283,Dora loves yam.
235,LISA GOT THE CABBAGE,0114,m,6,8,9,10.0,7,7.800000000000001,8.4,7.5,8.4,0.1999999999999993,0.5999999999999996,2.5,1.4000000000000004,3.1045899391174316,Lisa got the cabbage.
236,BILLY IS NOT A NURSE,0114,m,6,8,8,10.0,7,7.5,7.4,8.0,7.4,0.5,0.5999999999999996,2.0,0.40000000000000036,2.92380428314209,Billy is not a not.
237,LILLY LIKES THE BIG GEN CITY TOKYO,0114,m,6,9,7,10.0,7,9.200000000000001,9.0,10.0,9.0,0.20000000000000107,2.0,0.0,2.0,3.2517218589782715,Lilly likes the big Gen. city Tokyo.
238,THEN LISTEN TO ME,0114,m,6,9,8,10.0,8,9.399999999999999,10.0,10.0,10.0,0.3999999999999986,2.0,0.0,2.0,2.89910626411438,Then listen to me.
239,I'M IN THE SEA,0114,m,6,9,8,10.0,8,8.6,9.6,10.0,9.6,0.40000000000000036,1.5999999999999996,0.0,1.5999999999999996,3.2144529819488525,I'm in the sea.
240,WE WERE FORTUNATE TO GET BACK INTO THE BALL GAME,0120,f,19,9,9,10.0,8,9.6,9.9,10.0,9.9,0.5999999999999996,0.9000000000000004,0.0,1.9000000000000004,3.6891977787017822,We were fortunate to get back into the ball game.
241,HE'S HAD A TRAFFIC HIGH SCHOOL CAREER,0120,f,19,8,8,10.0,8,9.8,9.9,10.0,9.9,1.8000000000000007,1.9000000000000004,0.0,1.9000000000000004,3.169743299484253,He's had a traffic high school career.
242,I WILL PUT PRESSURE ON HIM AND MAKE HIM MISS,0120,f,19,9,9,10.0,8,9.9,9.9,10.0,9.9,0.9000000000000004,0.9000000000000004,0.0,1.9000000000000004,3.0708858966827393,I will put pressure on him and make him miss.
243,I THINK IT'S A WONDERFUL CONCEPT,0120,f,19,9,9,10.0,9,8.100000000000001,10.0,8.299999999999999,10.0,0.8999999999999986,1.0,1.700000000000001,1.0,2.96295166015625,I think it's wonderful concept.
244,THIS WAS ONE OF OUR BETTER GAMES,0120,f,19,7,9,10.0,8,9.6,10.0,10.0,10.0,2.5999999999999996,1.0,0.0,2.0,3.07499623298645,This was one of our better games.
245,AT MY AGE YOU HAVE TO BE MORE CAREFUL,0120,f,19,9,10,10.0,9,9.9,10.0,10.0,10.0,0.9000000000000004,0.0,0.0,1.0,3.919391393661499,"At my age, you have to be more careful."
246,WE ARE HERE TO PROVIDE THAT SERVICE FOR THEM,0120,f,19,8,9,10.0,9,9.200000000000001,10.0,8.9,10.0,1.200000000000001,1.0,1.0999999999999996,1.0,3.168724775314331,We are here to provide that service for them.
247,YOU AND I WILL BE THERE,0120,f,19,9,10,10.0,9,9.7,10.0,10.0,10.0,0.6999999999999993,0.0,0.0,1.0,4.605541944503784,You and I will be there.
248,NO YOU HAVE TO PICK,0120,f,19,10,10,10.0,9,9.8,10.0,10.0,10.0,0.1999999999999993,0.0,0.0,1.0,2.7983713150024414,"No, you have to pick."
249,SATURDAY IS GOING TO BE A LOT OF FUN,0120,f,19,8,9,10.0,8,9.9,10.0,10.0,10.0,1.9000000000000004,1.0,0.0,2.0,3.097330093383789,Saturday is going to be a lot of fun.
250,THANK YOU SO MUCH FOR MAKING THE EFFORT,0120,f,19,10,9,10.0,8,9.8,10.0,10.0,10.0,0.1999999999999993,1.0,0.0,2.0,3.249798536300659,Thank you so much for making the effort.
251,I WAS LOOKING FOR HIM,0120,f,19,9,9,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,2.0,2.860013484954834,I was looking for him.
252,LITERALLY RIGHT IN FRONT OF MY CAR,0120,f,19,10,9,10.0,9,9.6,9.9,10.0,9.9,0.40000000000000036,0.9000000000000004,0.0,0.9000000000000004,5.1745452880859375,Literally right in front of my car.
253,THIS IS THE BEST ONE YET,0120,f,19,10,10,10.0,9,9.6,9.9,10.0,9.9,0.40000000000000036,0.09999999999999964,0.0,0.9000000000000004,2.8470711708068848,This is the best 1 yet.
254,EASILY ONE OF THE BEST IN THE WORLD,0120,f,19,9,9,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,3.0082483291625977,Easily one of the best in the world.
255,YOU CAN COME AND TALK TO PEOPLE YOURSELF,0120,f,19,9,10,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,0.0,0.0,1.0,3.1809275150299072,You can come and talk to people yourself.
256,I WOULD LIKE TO SET UP AN INTERVIEW WITH YOU,0120,f,19,9,9,10.0,8,9.3,8.2,10.0,8.2,0.3000000000000007,0.8000000000000007,0.0,0.1999999999999993,3.183811664581299,I would like to set up an interview with you.
257,THE OTHERS WERE TO COME AND SEE IT,0120,f,19,9,9,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,1.0,2.90409255027771,The others were to come and see it.
258,BUT THE SILENCE WAS DIFFICULT,0120,f,19,9,10,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,0.0,0.0,1.0,2.883232355117798,But the silence was difficult.
259,HE LOOKED AT HIM LONG AND CURIOUSLY,0120,f,19,9,10,10.0,9,9.8,9.9,10.0,9.9,0.8000000000000007,0.09999999999999964,0.0,0.9000000000000004,2.881533145904541,He looked at him long and curiously.
260,LOOK AT THE WOLF,0122,m,6,7,8,10.0,7,8.4,8.2,10.0,8.2,1.4000000000000004,0.1999999999999993,0.0,1.1999999999999993,2.71915340423584,Look at the wolf.
261,TIM IS GOING TO SEE DEER,0122,m,6,7,9,10.0,8,8.5,10.0,8.299999999999999,10.0,1.5,1.0,1.700000000000001,2.0,3.3420684337615967,Tim is going to see deer.
262,SHE LOVES JAPAN,0122,m,6,8,9,10.0,8,7.9,9.3,10.0,9.3,0.09999999999999964,0.3000000000000007,0.0,1.3000000000000007,2.831338882446289,She loves Japan.
263,SIX NINE FIVE SIX,0122,m,6,8,8,10.0,8,9.6,9.8,10.0,9.8,1.5999999999999996,1.8000000000000007,0.0,1.8000000000000007,3.2042977809906006,6956.
264,THREE EIGHT FOUR SEVEN,0122,m,6,8,8,10.0,8,9.0,9.9,10.0,9.9,1.0,1.9000000000000004,0.0,1.9000000000000004,3.8760852813720703,3847.
265,FOUR FOUR ZERO,0122,m,6,7,8,10.0,8,7.4,10.0,6.7,10.0,0.40000000000000036,2.0,3.3,2.0,2.8989765644073486,440.
266,SEVEN FOUR FOUR ONE,0122,m,6,8,8,10.0,8,9.5,6.1,10.0,6.1,1.5,1.9000000000000004,0.0,1.9000000000000004,3.0606863498687744,71441.
267,NINE SIX TWO FOUR,0122,m,6,9,9,10.0,9,9.6,9.8,10.0,9.8,0.5999999999999996,0.8000000000000007,0.0,0.8000000000000007,3.358316659927368,9624.
268,SANDY LIKES SKIN,0122,m,6,8,8,10.0,7,8.100000000000001,9.9,6.7,9.9,0.10000000000000142,1.9000000000000004,3.3,2.9000000000000004,2.9980313777923584,Sandy likes skin.
269,YOU NEED NEW GLOVES,0122,m,6,7,7,10.0,7,7.800000000000001,7.7,7.5,7.7,0.8000000000000007,0.7000000000000002,2.5,0.7000000000000002,3.4966228008270264,You need new gloves.
270,LOOK AT LISA SCARF,0122,m,6,7,8,10.0,7,8.9,8.8,10.0,8.8,1.9000000000000004,0.8000000000000007,0.0,1.8000000000000007,2.996976375579834,Look at at Lisa Scarf.
271,MARK GOT A SHOE,0122,m,6,8,8,10.0,8,7.7,9.8,7.5,9.8,0.2999999999999998,1.8000000000000007,2.5,1.8000000000000007,2.8262453079223633,Mark got a shoe.
272,BILL IS DRAWING TRAIN BEAN,0122,m,6,6,7,10.0,7,4.6000000000000005,4.1,4.0,4.1,1.3999999999999995,2.9000000000000004,6.0,2.9000000000000004,3.1756632328033447,Bill is train bill.
273,MARK LIKE A CABBAGE,0122,m,6,7,8,10.0,7,8.0,9.8,7.5,9.8,1.0,1.8000000000000007,2.5,2.8000000000000007,3.0662615299224854,Mark like a cabbage.
274,MARY WANTS TO BE A STUDENT,0122,m,6,7,8,10.0,7,7.199999999999999,9.9,6.7,9.9,0.1999999999999993,1.9000000000000004,3.3,2.9000000000000004,2.8666951656341553,Mary wants to be a student.
275,MARK IS NOT A FARMER,0122,m,6,7,7,10.0,8,8.4,9.200000000000001,10.0,9.200000000000001,1.4000000000000004,2.200000000000001,0.0,1.200000000000001,3.167013168334961,Mark is not a farmer.
276,WHAT HAVE WE HERE,0122,m,6,7,7,10.0,7,5.6000000000000005,7.3,5.0,7.3,1.3999999999999995,0.2999999999999998,5.0,0.2999999999999998,4.57780122756958,Have we here?
277,LOOK AT THE SHEEP,0122,m,6,7,7,10.0,7,8.6,9.200000000000001,10.0,9.200000000000001,1.5999999999999996,2.200000000000001,0.0,2.200000000000001,2.937974214553833,Look at the sheep.
278,DADDY WE CAN SEE YOU,0122,m,6,9,8,10.0,8,8.9,10.0,10.0,10.0,0.09999999999999964,2.0,0.0,2.0,3.217824697494507,"Daddy, we can see you."
279,DO YOU WANT SOME CAN,0122,m,6,8,8,10.0,8,8.6,10.0,10.0,10.0,0.5999999999999996,2.0,0.0,2.0,4.500564098358154,Do you want some can?
280,JAYME LIKES YELLOW,0133,f,7,8,9,10.0,9,9.5,10.0,10.0,10.0,1.5,1.0,0.0,1.0,3.0344908237457275,Jayme likes yellow.
281,NINE THREE TWO,0133,f,7,8,9,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,1.0,0.0,2.0,3.0199902057647705,932.
282,THREE SIX NINE EIGHT,0133,f,7,7,7,10.0,7,9.200000000000001,9.9,10.0,9.9,2.200000000000001,2.9000000000000004,0.0,2.9000000000000004,3.086723804473877,3698.
283,JACK LIKES HOT DOG,0133,f,7,8,9,10.0,8,9.5,9.9,10.0,9.9,1.5,0.9000000000000004,0.0,1.9000000000000004,3.1127898693084717,Jack likes hot dog.
